Iteration	MCD	mean_angle	mean_dist	delta_L	x_stat
76	0.406430190583	89.8468132668	0.549937855795	0.101637219379	20.4334754881
77	0.383649195719	90.1943079037	0.528197239046	0.123856381372	22.0048803436
78	0.391089214975	90.0850686219	0.53306497655	0.109244782649	20.6446872292
79	0.389367514761	89.966756025	0.532692043724	0.118890281451	19.004726666
80	0.386799856593	89.9574392609	0.52864807963	0.112884338807	17.4999064654
81	0.38566608648	89.9824402349	0.530081387102	0.12522206395	17.2197802322
82	0.3807112084	89.5492892094	0.517464038648	0.108640708553	16.9784486349
83	0.378485322702	90.4651718418	0.516649674207	0.100289179471	19.4159730694
84	0.397442076981	90.0082973919	0.543266960888	0.118966672135	18.4823639477
85	0.389294895672	90.1975507544	0.532303301231	0.110559106203	17.4939003279
86	0.38142998308	90.300231762	0.522141723786	0.111277443764	17.5182233558
87	0.389578506663	90.2224281275	0.531204513701	0.105688244495	16.2381170552
88	0.3785914117	90.1898944095	0.518726099317	0.109692828106	15.9341982649
89	0.378851294403	90.4096140163	0.519809233661	0.117276294332	18.3478341126
90	0.383395921127	90.235759121	0.521811771063	0.0972762934266	15.0358642453
91	0.382240166824	89.9812876746	0.521618345325	0.10947880365	14.1520506999
92	0.392469505095	89.8877506658	0.536086634014	0.116679781154	21.0650807351
93	0.391184766495	89.9821465163	0.536515348559	0.123100518055	18.6957002105
94	0.387413974256	90.2554834425	0.529281760439	0.108492413961	20.8374860418
95	0.391741851315	90.0164573454	0.533199563841	0.108015738021	19.065182903
96	0.386276763439	90.1672642261	0.52890729114	0.113354689723	18.4076871728
97	0.381432916256	90.0035954411	0.520505461396	0.108987150374	17.0406219842
98	0.386395936624	90.1422304278	0.528303409766	0.1156802432	19.6259211719
99	0.377964126101	90.3505450504	0.515394333313	0.0995422015045	19.3056818301
100	0.385511491267	90.0516627011	0.527701506141	0.116014000971	18.6185719065
101	0.380580397788	90.1902584754	0.526503302016	0.133666983175	19.7428231783
102	0.390614343818	89.893739239	0.539288800085	0.132727428644	19.6558587754
103	0.390479945523	89.9475863464	0.532152679892	0.10468800764	18.2721873139
104	0.383598225565	89.9198047043	0.523250865136	0.109731267177	17.952516928
105	0.397904913443	90.0346375371	0.545999016832	0.127292525535	17.3615462685
106	0.382123703262	90.467718388	0.52041610022	0.098155021237	19.3612273317
107	0.391498743757	89.982955654	0.53795087477	0.123515896364	16.1214779209
108	0.391527701518	89.9573631212	0.529243535619	0.0876003195556	19.3899379776
109	0.390997073355	90.3550004149	0.534630163913	0.108708160262	18.0884620322
110	0.379716190194	90.30238414	0.517957524259	0.100919450698	15.3074493407
111	0.386295219385	90.1567144374	0.529819108698	0.11957832748	17.9716629652
112	0.393307794897	90.0978783765	0.538637587039	0.118707666553	21.4883452501
113	0.374581983594	89.9052381449	0.514279924989	0.119917116893	19.9714741306
114	0.390274374087	89.8885401565	0.532745579019	0.109176088841	23.1245856976
115	0.393767020665	90.061185042	0.542142664306	0.129457163882	22.5917565622
116	0.382291440433	90.2308905965	0.522839895256	0.111746581326	22.6885793907
117	0.389341357388	90.154437376	0.531105882518	0.109977303275	23.2611780281
118	0.386665417841	90.2640218867	0.527965857058	0.109875046245	16.151616365
119	0.379793333425	90.305126175	0.52088664883	0.114527319028	17.2233527978
120	0.385023425279	90.3090840522	0.522626860524	0.0990858796563	19.8304734084
121	0.392197282921	89.5491901612	0.533799873359	0.110955171788	20.7572824833
122	0.393562504853	90.178730826	0.538602586031	0.116772192208	15.3314218086
123	0.387045213403	90.1178616258	0.527250301324	0.105761401859	18.1846929007
124	0.391603051746	90.0385095479	0.534793661996	0.114500081668	17.0781364319
125	0.393996070605	90.0416766145	0.53853420214	0.115824476603	22.2935212701
126	0.387932334081	89.9233622253	0.529177959353	0.112196056382	16.1173705585
127	0.393289028596	90.3031540127	0.537444758371	0.110104570354	16.2239036382
128	0.382830784339	89.7642918709	0.517994453357	0.0889577209375	17.1818170357
129	0.385624735336	89.9354746936	0.531147072812	0.125962326407	18.1116591882
130	0.387388358787	90.1741132915	0.525136781479	0.0968814430422	23.8730978233
131	0.39036990062	89.5556213768	0.530877022831	0.112601688981	16.6711673151
132	0.38487690894	89.7186157637	0.522313346152	0.102444932719	20.8308663751
133	0.381560380869	89.9621531704	0.524258488372	0.122637859466	17.8874363649
134	0.382448449975	90.2434308199	0.521347433193	0.104831657148	17.8370475751
135	0.383188333766	90.2381515815	0.521703663361	0.1056295583	19.9157116547
136	0.384813003242	89.764071142	0.521834368035	0.102297423788	20.1277189786
137	0.386103029878	89.848468099	0.528935435329	0.11699404999	17.6333230131
138	0.387781673915	89.9490234939	0.531656158363	0.11728579969	19.6621965483
139	0.386437294149	90.2414732052	0.529688311703	0.116484174844	17.576957546
140	0.385018373124	89.8917664334	0.524255157254	0.111690248292	22.8573460531
141	0.385836580301	90.0793738124	0.525627778173	0.103298249472	17.9080592007
142	0.395171008111	90.0505024474	0.536704296654	0.0979058901216	19.1064315382
143	0.386793603888	89.9591877528	0.530741111619	0.121799825511	18.0804245687
144	0.391676368616	90.4187388482	0.533800057284	0.0999093018856	18.0762506263
145	0.381116142917	90.0551984302	0.52040525895	0.107250512827	17.0586248824
146	0.384072491764	89.8535123022	0.523085740527	0.105443799211	16.9002504726
147	0.392265395677	90.1725803231	0.535737637654	0.110984831057	16.6735881174
148	0.387893029012	89.8875082781	0.529849118876	0.114436066591	20.7934456235
149	0.383745252752	90.3969844264	0.520708108181	0.0911962082611	15.7451188279
150	0.384062520088	89.9117378658	0.523822093617	0.113546680872	18.9048011326
151	0.387358349034	90.4111151131	0.528856383304	0.100637797203	16.9839547694
152	0.390111720404	90.3690717956	0.532262465901	0.105699713383	18.898356988
153	0.384262518803	90.0897318195	0.527443575003	0.122458925548	22.3437488034
154	0.391218416934	90.0679796804	0.536095967526	0.120939189008	18.2069056411
155	0.38574711547	89.9150796138	0.528945129781	0.119255632758	17.7017481734
156	0.389418232568	90.0212410086	0.530146352567	0.10482199548	20.9001053787
157	0.380530848265	90.1554437443	0.521599402334	0.119468983257	21.8144855317
158	0.387664752288	90.2032559026	0.529432115321	0.117293883703	17.89060572
159	0.39131508648	90.357401849	0.533414836759	0.106330794741	19.2007915962
160	0.383772372761	90.0482110436	0.526353248898	0.119070052098	17.2682869938
161	0.387009040904	90.0435251662	0.526060348447	0.101289453685	21.3138158634
162	0.380963629079	90.3322056807	0.525003736548	0.125867481122	17.1068894198
163	0.391326030865	89.8591049216	0.531478004219	0.104546563246	18.8325172604
164	0.388745106093	90.1801148353	0.531378065062	0.110125356819	14.6736360376
165	0.389566006699	90.1693581707	0.529929798396	0.0969386195839	18.0434745259
166	0.38343708078	90.0670766629	0.522376370216	0.103435173454	18.3256607249
167	0.380108891974	90.4360081621	0.520243869692	0.113142941775	19.387880042
168	0.39455379908	90.0190189478	0.537596740465	0.110733743515	19.629868719
169	0.395060259652	89.9422180706	0.537637474199	0.107445469072	18.5788924517
170	0.385128511971	90.1856368623	0.527301512019	0.113412202936	17.8482163545
171	0.38936283733	90.2387950213	0.529557377539	0.0978396295603	17.894563444
172	0.381304347687	90.4139903549	0.520544740148	0.103907186283	17.8600133278
173	0.39603672073	90.1165440856	0.541359387529	0.118784391692	20.7025732762
174	0.383407301057	89.9202405689	0.520736530571	0.100866648939	20.6850950084
175	0.395386939279	89.8165237255	0.539420248333	0.111556984482	18.7417373836
176	0.393547905251	89.903516333	0.535022373396	0.103145678297	16.8581223967
177	0.385298641542	90.397997405	0.526727930337	0.1053309274	18.3958565635
178	0.391734652406	90.0769646505	0.533452450437	0.10367631207	20.824692124
179	0.391314896836	89.6558304437	0.53678303747	0.125339503539	19.6732240212
180	0.386248129146	90.3176077458	0.530541100213	0.121988738309	21.5889260472
181	0.392163035048	90.2148971186	0.537765970644	0.120471904135	16.1058426612
182	0.398053668727	89.5515264083	0.542941380322	0.118969804355	18.526338663
183	0.383881996525	90.1742956342	0.521927903639	0.0964002901849	22.7253714621
184	0.380640566373	90.347937012	0.524235258568	0.126761320195	19.3920701218
185	0.387133142598	90.240012374	0.530473956919	0.120542551726	16.6702667803
186	0.38777099591	90.3691630886	0.527791485551	0.0981118042718	16.7953436385
187	0.387422411859	89.9342208922	0.527751606125	0.106843698412	18.5794657111
188	0.386303193132	89.6693822284	0.532655518948	0.136510915248	21.5164627761
189	0.389777542629	90.0468860182	0.535336863993	0.123042808	17.8769052199
190	0.389722115249	89.8769168778	0.532799697978	0.119105959417	18.6890881128
191	0.384097749764	90.0879066655	0.528347704759	0.12116587649	18.2711033946
192	0.384916575255	90.0507969808	0.525479303838	0.109152615605	18.7825893696
193	0.389038528105	89.9786939095	0.533371177775	0.119322472811	16.9314279949
194	0.386988442564	89.942922693	0.528921651943	0.113291737146	18.1833129383
195	0.377540005456	90.0147519736	0.51655542786	0.114212141101	22.7735294241
196	0.393712977924	90.0904000399	0.535634851142	0.104398074162	22.0443964097
197	0.381986626932	90.1404259513	0.51901366586	0.0998568306659	17.453000907
198	0.394144981133	90.3677637647	0.540085255412	0.124036267976	20.3916665397
199	0.389296539229	90.306444005	0.533541431018	0.116992341602	18.7866897381
200	0.385234451224	89.9959481866	0.528276447667	0.118658131005	18.4104214535
201	0.381684904987	89.9866941957	0.521338439951	0.111171360196	18.6642143911
202	0.389946192261	89.8438746648	0.534594418879	0.128477025788	17.950721664
203	0.384747632725	90.1279592751	0.523455742865	0.103149105653	15.6353431205
204	0.394667930966	90.1953838151	0.542735387155	0.130674308217	18.421693489
205	0.385197367228	90.2994270235	0.525996024338	0.107266035442	15.6515527905
206	0.390505370393	90.1947777669	0.531834119711	0.103310645263	18.1187946839
207	0.382045993901	90.338019418	0.521558308129	0.106323898201	18.439751721
208	0.380061117313	90.3375866223	0.520039186304	0.112517435329	17.9162795838
209	0.374994058251	90.3747284248	0.509968051613	0.0974396409473	18.3803305021
210	0.38523650231	90.2785970632	0.526911306135	0.113896974174	23.864543924
211	0.391093790255	90.0888485001	0.532815202528	0.107148499893	19.5991508697
212	0.380780891267	90.4521972202	0.522087526006	0.113080879952	16.2070849104
213	0.386373529351	90.1698789403	0.528149883866	0.111109178303	18.6946051974
214	0.379251575146	90.1240849877	0.519197873711	0.110734520061	16.2263683057
215	0.387433059774	90.0005833802	0.527793198831	0.110740127128	16.82409357
216	0.395733673433	90.1164967985	0.542390749936	0.121745731784	19.1107413738
217	0.383920314698	89.8960516169	0.526697221205	0.126808218328	22.3539189842
218	0.391006713599	90.4062236655	0.537585927297	0.117314857362	19.9292613775
219	0.387667934861	90.1856949298	0.5286190514	0.115077744246	21.9066596942
220	0.399359040963	89.8687545594	0.543890419522	0.108966512128	21.2137262119
221	0.389198700082	90.3376299898	0.530542561407	0.105972747456	18.7892864046
222	0.386721674459	90.3099594225	0.529052933555	0.115378107858	19.9194752371
223	0.384544327249	90.0860556081	0.527265858292	0.11995024808	17.4445221466
224	0.389144008932	90.1726897456	0.533367514579	0.118520603078	18.2331362992
225	0.381697536589	89.9679222092	0.521789329022	0.11382514213	20.7870069355
226	0.391672431742	90.1212035665	0.536666982087	0.114976287129	17.1812352226
227	0.38801483651	90.0303273597	0.532331806779	0.124563106631	20.4265455895
228	0.391928553862	90.3176006947	0.535004896636	0.108565313558	21.5658265763
229	0.386671637233	89.5663121169	0.530260150507	0.126679834102	16.4494555756
230	0.389709889053	89.9857978448	0.531858637602	0.108284461563	14.340367572
231	0.383137601883	90.081234177	0.527432089226	0.135970393002	17.8550697396
232	0.391513188198	90.3111133383	0.535806245991	0.111631795267	17.4826867169
233	0.377632961614	90.1018899394	0.516129959397	0.106417621794	20.1078403609
234	0.390578646462	90.1298774722	0.530513267921	0.102617402562	19.7821289088
235	0.387134175789	89.9613484161	0.530478377609	0.125783894189	19.7365061052
236	0.398883902838	89.865029311	0.543198710835	0.113483192868	19.2802296607
237	0.382683093409	90.414542224	0.52412425469	0.111913078395	17.066997738
238	0.389234074654	90.213248058	0.53081474214	0.107377046739	15.9731430434
239	0.380918231732	89.975757991	0.518375918001	0.102513881102	17.7236497027
240	0.386531527536	90.2908057573	0.524822143863	0.0975158208349	17.0906485422
241	0.400250494398	89.8425681415	0.54715638946	0.116611176706	22.5209133808
242	0.385744183805	90.148592608	0.524835900293	0.103828482822	22.5153687503
243	0.387895182634	90.0239338847	0.528610767983	0.10581887409	16.0832841911
244	0.395775010094	89.9598146729	0.538332474112	0.10907366015	17.4424951541
245	0.392894715036	90.2742305028	0.53685007137	0.108064462646	16.4992072849
246	0.383089264014	90.0617617058	0.524979311928	0.119949398669	20.2281431589
247	0.380057438538	90.09925731	0.520733175894	0.115620136778	20.4345304867
248	0.394400218611	89.6017139188	0.540797888746	0.124723493953	19.1734094218
249	0.382255626192	90.1469738817	0.526461465062	0.127754871142	19.6510641671
250	0.389323697549	89.6782969416	0.531399951355	0.116440760356	19.3653395733
251	0.375566698065	90.3031874109	0.510788014681	0.103171218725	16.722738067
252	0.383333497368	90.0612954123	0.524408519905	0.117234569069	18.4858070883
253	0.389553468523	90.1649539928	0.531861350751	0.108687267844	15.8947616355
254	0.389011029116	90.4294809002	0.53134391305	0.106821857984	21.1063281616
255	0.389694252757	90.0774988837	0.532735502882	0.112707961132	16.9621800832
256	0.381456380688	90.2625708833	0.520505414787	0.105131896305	21.1080541677
257	0.395081814238	89.9360140304	0.537920837969	0.10715055883	22.5055918799
258	0.389416281903	89.5273452901	0.531062280655	0.113423833928	16.3538636329
259	0.379902806997	90.2997271511	0.519151242228	0.110504097488	16.1728764543
260	0.384293598954	90.2920674307	0.525708497979	0.112519103416	21.3829532547
261	0.387866740346	90.1948453587	0.526237260632	0.0961903490539	21.0729135886
262	0.387241262689	90.1524280257	0.528119925493	0.10835357727	17.997573202
263	0.386620118697	90.2757875039	0.528191498787	0.110576271601	19.3962492142
264	0.391962779745	90.0977294804	0.532426305161	0.0975735345733	18.6999378326
265	0.379314343975	89.901781107	0.518138387968	0.108986206963	17.0249327611
266	0.393032407052	90.041119132	0.536709279748	0.110426711707	18.505200899
267	0.380224193615	90.1122520341	0.516913286721	0.0997850174766	16.784284062
268	0.375326111995	90.0961411871	0.51210758245	0.0987654919856	16.1109742353
269	0.380674313363	90.2297628042	0.521921667815	0.112145070145	16.7521004369
270	0.385952840981	90.3169814341	0.527571816642	0.109534282637	20.5113319813
271	0.392504909709	90.0351438592	0.537424994759	0.112798956485	16.452912596
272	0.387894388173	89.9339228246	0.527247975187	0.104346807208	18.9708674556
273	0.387077760168	90.0364323919	0.527247646505	0.102069604165	16.6552880824
274	0.392333492975	90.0499845791	0.53872878417	0.124775147885	23.4485651398
275	0.386334977013	90.1792716577	0.526174679187	0.105022972172	17.5336956033
276	0.388544785328	90.3322537733	0.527719399459	0.0946014692082	17.4055461041
277	0.396516298102	90.2476198232	0.543397184811	0.121076674156	17.3596554796
278	0.395668527169	89.9167915336	0.5374870415	0.111588564222	24.62596042
279	0.381065050274	89.946231587	0.517166107698	0.0950603233354	18.3055055591
280	0.385253150305	90.2896626804	0.527366851266	0.111596858644	17.2421551919
281	0.386289921909	90.2351634963	0.530052127337	0.122780200713	19.4114124813
282	0.390180588612	90.3414304077	0.531162514272	0.103367210817	21.3247084638
283	0.389962571232	90.1613339291	0.532613083536	0.1127378003	19.4540710985
284	0.387642487907	90.2676150742	0.529573427964	0.110093738591	21.6780727166
285	0.388063167909	90.3587575568	0.52948539387	0.110671112255	22.3701386152
286	0.388499713028	90.2412073371	0.532007217083	0.116180652613	17.4291974766
287	0.401281349406	90.200999466	0.548757218055	0.116245941887	17.6227046122
288	0.384221417783	90.184120259	0.530941527843	0.135819104718	18.5719590712
289	0.387097876332	90.3047939349	0.531406466107	0.114001243464	17.3100562636
290	0.384803052658	90.1462784623	0.52647005465	0.112146153671	18.3868183763
291	0.389621329587	89.7309652183	0.526390454297	0.0941068508624	17.4073916625
292	0.390544166496	90.0294242703	0.529713636161	0.0947626163917	18.3675031574
293	0.392856244277	90.0946699273	0.53842209661	0.12161144494	22.9286442484
294	0.390556404908	90.2766273109	0.533070829996	0.10765738058	19.2737614312
295	0.392383702119	89.7573405877	0.537384172932	0.12277986024	19.3087139059
296	0.392807711987	90.2897639009	0.530843388562	0.0883066415473	23.7344211339
297	0.388341745145	90.0963984303	0.530572553073	0.110538853254	18.3661789765
298	0.375513703913	89.8717140781	0.513455601972	0.110875152838	15.7669101439
299	0.384902682697	89.923952624	0.527230784032	0.119377213272	17.6288449535
300	0.384983901018	90.0331581036	0.522945005896	0.0960354121455	16.4446381032
301	0.390126984839	90.005047394	0.531763478447	0.116104683686	23.907628991
302	0.384444341505	89.7515977093	0.528096839401	0.125384243031	19.3244884464
303	0.390163948683	90.3072181792	0.531500407819	0.104446226918	19.8438827435
304	0.383031348382	90.0771973448	0.522477671292	0.103780492099	20.635904424
305	0.387968182031	90.2525945187	0.530658755332	0.113605238998	20.3480425368
306	0.393550033224	90.1543962792	0.53956871515	0.121644013487	18.5962636253
307	0.386679973772	90.4594178596	0.529537045174	0.116256947575	20.6210435171
308	0.386441519956	90.3384432303	0.528576241019	0.116715000788	19.6601284632
309	0.385792133243	90.1759475655	0.531443277477	0.127678642955	19.1105713179
310	0.396507183915	89.907971391	0.541287270074	0.113207659346	18.3956951671
311	0.386174057045	90.0202952021	0.524880743764	0.10238987569	15.3627384256
312	0.383040163817	89.898255981	0.520040379866	0.0967423076468	19.6704343911
313	0.384942934034	90.203196937	0.525322163065	0.111423489082	18.3172530324
314	0.384042452481	90.3494873688	0.524419365342	0.108513822603	20.4627513662
315	0.400750193866	89.9916685033	0.54580537328	0.114001901596	23.2812494537
316	0.39543542646	90.1834432125	0.541228470176	0.119614282871	18.7131442481
317	0.390209090975	90.2202257653	0.531217088843	0.105942539137	21.4500121501
318	0.386570777674	89.6870040266	0.52913191902	0.125764814633	23.2260644051
319	0.395713758267	90.0856413068	0.545517301785	0.134415822419	19.673066507
320	0.394045965767	90.0521062287	0.535070189799	0.102109244019	22.6889553895
321	0.381848314173	90.1458043014	0.521488249146	0.107037677069	18.4261876728
322	0.394407269445	90.0063719932	0.538974163499	0.118178493687	19.5503928254
323	0.397858403104	89.866075178	0.542579227094	0.110234940456	20.7679734538
324	0.391323814002	89.958046479	0.53327231541	0.109626193256	15.5913285196
325	0.383213369984	90.3051404983	0.522159925025	0.108123948961	17.8579367355
326	0.384957357351	90.0962917231	0.526227618801	0.112050532322	20.6564142385
327	0.383263380962	89.8656445127	0.523214279613	0.110709814004	16.0078398101
328	0.387621616145	90.2639973016	0.528756157565	0.107773708517	17.0107516609
329	0.397713187339	89.9318988651	0.541028486522	0.106694208891	18.2603563095
330	0.39501453866	90.2475000085	0.53610347983	0.0970671418159	19.4289132316
331	0.388540539788	89.9786086523	0.533496680291	0.127698078766	16.434606116
332	0.381140055498	90.2488753296	0.518892077352	0.101467062126	20.9024750483
333	0.37647761743	90.2916439752	0.513242450309	0.0987351738563	22.2001403047
334	0.393194364834	89.9446187578	0.534443399442	0.103480064717	20.7048695519
335	0.385877348023	90.1914847228	0.528071824632	0.118710977157	24.1815582179
336	0.397868883877	89.5082722626	0.543555046716	0.123445139569	23.8065238449
337	0.394667759898	90.0941616649	0.538598473438	0.110296239393	20.1639209126
338	0.389639739187	89.8561490995	0.529515711875	0.10541721147	17.1682104909
339	0.383604753703	90.1110888888	0.524189582227	0.112255717022	19.0875386212
340	0.390276926078	90.2146468229	0.534732289817	0.117485634183	19.1114408502
341	0.38709042551	90.1732123998	0.527458685836	0.107311605001	20.8086028617
342	0.388841395108	90.2466408641	0.533982080015	0.117896747246	18.3601027314
343	0.376157254275	90.2034719257	0.515350727139	0.111822140332	21.5017413417
344	0.377816309131	90.1905805696	0.516696183659	0.108430245839	18.9203191606
345	0.393936039299	89.7411083579	0.5381273279	0.114861890705	16.5606011935
346	0.385876899433	90.1911773609	0.528120684691	0.112121021722	16.2073721278
347	0.385986006764	90.1710031601	0.527475437497	0.110580979369	20.4275886326
348	0.382761486168	90.4442015646	0.523923103575	0.112739458026	20.6953897261
349	0.392576462546	90.0084846876	0.536602387078	0.115250972634	18.1099821521
350	0.395077698118	90.2346310654	0.53766048529	0.105044678326	23.873269931
351	0.368700518469	90.2113667379	0.512234024311	0.136694584535	16.8494655593
352	0.390388162419	90.0180650425	0.532542165605	0.10756785524	17.570877618
353	0.388352949785	90.0363502396	0.529256682934	0.106468795856	22.0448658029
354	0.391813675482	90.162767045	0.532811736711	0.0998098653559	18.6595425549
355	0.384955952554	89.997414675	0.524140440814	0.106513133237	22.2270891288
356	0.394993265465	90.2113999048	0.538743259106	0.108515180043	20.9097589461
357	0.384225805498	90.0804605834	0.528920994901	0.125548531794	22.588242843
358	0.383921960103	90.112728204	0.523584952971	0.103866306101	17.8120801477
359	0.383987457405	89.9771292944	0.524900437469	0.115142199627	20.5319828458
360	0.396414056827	90.2393101601	0.540026337263	0.109608453692	21.2668422571
361	0.37634802899	90.1425465637	0.514286405133	0.109929036079	14.7824650969
362	0.391980474232	89.7002599355	0.535147239907	0.121291649678	23.795689608
363	0.389476557722	89.874424121	0.534821066354	0.124109675015	16.5366617407
364	0.388830939365	89.8009716608	0.531820978929	0.115430730813	18.1060408881
365	0.387190944727	89.8683462688	0.528781677323	0.114441017063	23.8768251656
366	0.375467358755	90.1298947645	0.507757323932	0.0896752134583	22.8287943632
367	0.393584839324	90.1806013831	0.536576312435	0.111874044337	18.9708254712
368	0.381616412765	90.0344061407	0.520718339693	0.107347149277	15.2945834384
369	0.385694429968	90.3787225344	0.52698869604	0.109492187828	23.627439343
370	0.38019738552	90.1724930567	0.519219765615	0.106326837552	20.7806405865
371	0.387644923809	90.3829746063	0.530467538832	0.114473980024	19.3608947665
372	0.392406643196	89.9112318095	0.533166478226	0.108457253555	19.2662459171
373	0.388424646966	89.9624072429	0.530584590516	0.111091901291	21.8134639418
374	0.393530173194	89.8751645273	0.535439558994	0.104420823792	16.7681954718
375	0.382803923484	90.2548984858	0.526593984726	0.122099478491	17.4519856914
376	0.392207439426	89.8639606796	0.533694032391	0.10845635268	21.8421186927
377	0.384975104508	90.0808645944	0.52582082379	0.110114945597	18.2157670014
