Iteration	k_max	k_mean	C_mean	C_mean_no1or2	d_mean
32	7	1.39718309859	0.00281690140845	1.0	1.55355979899
33	7	1.39718309859	0.000134138162307	0.047619047619	1.56823887571
34	8	1.39718309859	0.000570087189805	0.10119047619	2.06128935146
35	6	1.39718309859	0.00140845070423	0.25	1.63675914835
36	5	1.39718309859	0.0	nan	1.83829600092
37	6	1.39718309859	0.00281690140845	1.0	1.72419166438
38	6	1.39718309859	0.0	nan	1.55763887101
39	6	1.39718309859	0.0037558685446	0.666666666667	1.77101153848
40	5	1.39718309859	0.00244131455399	0.216666666667	1.87627026928
41	5	1.39718309859	0.0	nan	1.60719720776
42	5	1.39718309859	0.0056338028169	1.0	1.88823093708
43	5	1.39718309859	0.001220657277	0.216666666667	1.73907401682
44	6	1.39718309859	0.0	nan	1.68216336424
45	6	1.39718309859	0.0	nan	1.81694828469
46	7	1.39718309859	0.00394366197183	0.35	1.98459654501
47	7	1.39718309859	0.000469483568075	0.166666666667	1.52133218209
48	5	1.39718309859	0.0	nan	1.75467863478
49	6	1.39718309859	0.000469483568075	0.166666666667	1.664951896
50	6	1.39718309859	0.0	nan	1.61233149127
51	6	1.39718309859	0.00403755868545	0.477777777778	1.63107268759
52	6	1.39718309859	0.00422535211268	0.5	1.60377511516
53	6	1.39718309859	0.00403755868545	0.477777777778	1.74037338231
54	6	1.39718309859	0.0	nan	1.60238638748
55	6	1.39718309859	0.00845070422535	1.0	1.66504829878
56	5	1.39718309859	0.000281690140845	0.1	1.66315971127
57	6	1.39718309859	0.000469483568075	0.166666666667	1.9095579235
58	5	1.39718309859	0.0030985915493	0.55	1.58543852596
59	6	1.39718309859	0.0	nan	1.39323708207
60	5	1.39718309859	0.000281690140845	0.1	1.62452803607
61	7	1.39718309859	0.0	nan	1.5122417154
62	6	1.39718309859	0.00018779342723	0.0666666666667	1.45737889011
63	5	1.39718309859	0.0	nan	1.87426229565
64	6	1.39718309859	0.0030985915493	0.55	1.69868374654
65	5	1.39718309859	0.0056338028169	1.0	1.85014632589
66	7	1.39718309859	0.000134138162307	0.047619047619	1.88577175987
67	7	1.39718309859	0.000603621730382	0.107142857143	1.6938649727
68	6	1.39718309859	0.00093896713615	0.333333333333	1.83242366215
69	6	1.39718309859	0.0	nan	1.68176954163
70	6	1.39718309859	0.00300469483568	0.533333333333	1.95630153623
71	7	1.39718309859	0.00328638497653	0.583333333333	1.5925276654
72	5	1.39718309859	0.000469483568075	0.166666666667	1.94250344836
73	6	1.39718309859	0.00281690140845	1.0	1.77378676362
74	6	1.39718309859	0.00018779342723	0.0666666666667	1.87820327463
75	6	1.39718309859	0.00638497652582	0.566666666667	1.57080154194
76	6	1.39718309859	0.0	nan	1.71965601785
77	6	1.39718309859	0.0	nan	1.53071678741
78	5	1.39718309859	0.00056338028169	0.1	1.94049371131
79	8	1.39718309859	0.00469483568075	0.555555555556	1.50467899475
80	6	1.39718309859	0.0	nan	1.83774282463
81	7	1.39718309859	0.00281690140845	1.0	1.58116926208
82	6	1.39718309859	0.0018779342723	0.333333333333	1.93351773511
83	8	1.39718309859	0.0049765258216	0.441666666667	1.64345677191
84	6	1.39718309859	0.00394366197183	0.466666666667	1.61724927964
85	7	1.39718309859	0.0037558685446	0.666666666667	1.65850222615
86	5	1.39718309859	0.0	nan	1.65278133185
87	5	1.39718309859	0.0	nan	1.52203911031
88	6	1.39718309859	0.0	nan	1.78290814502
89	6	1.39718309859	0.00328638497653	0.583333333333	1.70658315488
90	7	1.39718309859	0.00670690811536	0.595238095238	2.16270195436
91	5	1.39718309859	0.0037558685446	0.666666666667	1.75794510999
92	5	1.39718309859	0.000469483568075	0.166666666667	2.06705101684
93	6	1.39718309859	0.0	nan	1.60272668153
94	5	1.39718309859	0.0	nan	1.7264578103
95	6	1.39718309859	0.0	nan	1.66756757459
96	6	1.39718309859	0.00328638497653	0.583333333333	1.67580968515
97	6	1.39718309859	0.000469483568075	0.166666666667	1.65688949748
98	6	1.39718309859	0.0	nan	1.71809244197
99	5	1.39718309859	0.00610328638498	0.722222222222	2.0764740631
100	6	1.39718309859	0.00169014084507	0.15	1.71246183051
101	7	1.39718309859	0.0	nan	1.46028916369
102	5	1.39718309859	0.000469483568075	0.166666666667	1.72885265272
103	6	1.39718309859	0.001220657277	0.216666666667	1.5356731443
104	5	1.39718309859	0.00093896713615	0.333333333333	1.7737325991
105	7	1.39718309859	0.00403755868545	0.477777777778	1.89388784173
106	6	1.39718309859	0.00281690140845	1.0	1.55706380579
107	5	1.39718309859	0.000469483568075	0.166666666667	1.56950598719
108	6	1.39718309859	0.00422535211268	0.5	1.81257307079
109	7	1.39718309859	0.00093896713615	0.333333333333	1.64200974171
110	6	1.39718309859	0.0	nan	1.51516346929
111	7	1.39718309859	0.00093896713615	0.333333333333	1.69997286296
112	5	1.39718309859	0.00281690140845	1.0	1.75326590177
113	5	1.39718309859	0.0	nan	1.66775026321
114	7	1.39718309859	0.0037558685446	0.666666666667	1.77720807889
115	6	1.39718309859	0.00422535211268	0.5	1.79679073017
116	5	1.39718309859	0.0030985915493	0.55	1.68641211446
117	5	1.39718309859	0.000281690140845	0.1	1.79227217327
118	6	1.39718309859	0.0018779342723	0.333333333333	1.82665316532
119	6	1.39718309859	0.0	nan	1.64518331018
120	5	1.39718309859	0.0	nan	2.0688042039
121	5	1.39718309859	0.0	nan	1.67590061244
122	7	1.39718309859	0.00093896713615	0.333333333333	1.79118792877
123	8	1.39718309859	0.00281690140845	1.0	1.69090827801
124	6	1.39718309859	0.00234741784038	0.277777777778	1.49786571078
125	6	1.39718309859	0.00093896713615	0.333333333333	1.76087539337
126	5	1.39718309859	0.0	nan	1.79391474358
127	5	1.39718309859	0.0	nan	1.54707169866
128	5	1.39718309859	0.000469483568075	0.166666666667	1.73481084251
129	6	1.39718309859	0.00093896713615	0.333333333333	1.63345562592
130	5	1.39718309859	0.00075117370892	0.133333333333	1.79319768096
131	5	1.39718309859	0.0018779342723	0.222222222222	1.6239297459
132	5	1.39718309859	0.0	nan	1.62401712164
133	6	1.39718309859	0.000281690140845	0.1	1.60291957533
134	6	1.39718309859	0.00234741784038	0.277777777778	1.62530800494
135	6	1.39718309859	0.0	nan	1.72789085207
136	6	1.39718309859	0.0	nan	1.72472175802
137	7	1.39718309859	0.000281690140845	0.1	1.76170587416
138	5	1.39718309859	0.0	nan	2.22292530485
139	5	1.39718309859	0.00140845070423	0.25	1.70871087429
140	6	1.39718309859	0.0	nan	1.57992417884
141	5	1.39718309859	0.00281690140845	1.0	1.55484692411
142	5	1.39718309859	0.00281690140845	1.0	1.75489417253
143	6	1.39718309859	0.0	nan	1.72114389615
144	6	1.39718309859	0.00140845070423	0.25	1.76132311995
145	5	1.39718309859	0.00328638497653	0.583333333333	1.63749313159
146	5	1.39718309859	0.0056338028169	1.0	1.68379076714
147	5	1.39718309859	0.0	nan	2.12251151017
148	6	1.39718309859	0.00140845070423	0.25	1.65296591384
149	7	1.39718309859	0.00093896713615	0.333333333333	1.53594915657
150	8	1.39718309859	0.00018779342723	0.0666666666667	1.67759673001
151	6	1.39718309859	0.0	nan	1.75151432174
152	6	1.39718309859	0.00234741784038	0.416666666667	1.6014639739
153	5	1.39718309859	0.0	nan	1.66687255819
154	6	1.39718309859	0.0	nan	1.64441451708
155	6	1.39718309859	0.000469483568075	0.166666666667	1.55219732297
156	6	1.39718309859	0.00281690140845	0.333333333333	1.75648968399
157	6	1.39718309859	0.00469483568075	0.555555555556	1.91269357816
158	6	1.39718309859	0.00093896713615	0.333333333333	1.75541406108
159	5	1.39718309859	0.0037558685446	0.666666666667	1.75106444977
160	7	1.39718309859	0.00140845070423	0.25	1.53802880964
161	5	1.39718309859	0.00281690140845	1.0	1.89265318167
162	6	1.39718309859	0.00281690140845	1.0	1.95260960995
163	6	1.39718309859	0.0	nan	1.95981343857
164	6	1.39718309859	0.0	nan	1.74953878722
165	5	1.39718309859	0.00516431924883	0.458333333333	1.78438539372
166	5	1.39718309859	0.0018779342723	0.333333333333	1.51773314204
167	6	1.39718309859	0.00281690140845	1.0	2.00068619795
168	7	1.39718309859	0.00403755868545	0.477777777778	1.64657520225
169	5	1.39718309859	0.0	nan	1.64924684132
170	6	1.39718309859	0.0	nan	1.55701604122
171	6	1.39718309859	0.0	nan	1.90814126818
172	6	1.39718309859	0.0018779342723	0.333333333333	2.14174082959
173	5	1.39718309859	0.0037558685446	0.666666666667	1.88727739829
174	6	1.39718309859	0.00093896713615	0.333333333333	1.70798146875
175	6	1.39718309859	0.0	nan	1.78458303843
176	6	1.39718309859	0.00093896713615	0.333333333333	1.64514121709
177	5	1.39718309859	0.000281690140845	0.1	1.73925215823
178	5	1.39718309859	0.00281690140845	1.0	1.60997107953
179	7	1.39718309859	0.00281690140845	1.0	1.57568108145
180	6	1.39718309859	0.001220657277	0.216666666667	1.73882369322
181	6	1.39718309859	0.0	nan	1.43041844004
182	5	1.39718309859	0.000845070422535	0.1	1.76742181073
183	8	1.39718309859	0.00281690140845	1.0	1.70068117414
184	6	1.39718309859	0.0037558685446	0.666666666667	2.00306126023
185	5	1.39718309859	0.0068544600939	0.608333333333	1.83752530786
186	7	1.39718309859	0.0	nan	1.9885361552
187	5	1.39718309859	0.0030985915493	0.55	1.64349648359
188	6	1.39718309859	0.00638497652582	0.566666666667	1.49021945958
189	6	1.39718309859	0.0	nan	1.65655261967
190	5	1.39718309859	0.0	nan	1.89979353979
191	5	1.39718309859	0.00281690140845	1.0	1.69624592719
192	6	1.39718309859	0.000469483568075	0.166666666667	1.76609322693
193	5	1.39718309859	0.00140845070423	0.25	1.70626275065
194	6	1.39718309859	0.00478873239437	0.425	1.57941445473
195	6	1.39718309859	0.00281690140845	1.0	1.80451903169
196	6	1.39718309859	0.00441314553991	0.391666666667	1.69291775704
197	7	1.39718309859	0.0	nan	1.64910057363
198	6	1.39718309859	0.00018779342723	0.0666666666667	1.71676061017
199	6	1.39718309859	0.00159624413146	0.188888888889	1.75303998753
200	7	1.39718309859	0.0	nan	1.62247531591
201	5	1.39718309859	0.00281690140845	1.0	1.62316065416
202	6	1.39718309859	0.00169014084507	0.2	1.58454491338
203	6	1.39718309859	0.0	nan	1.69499925776
204	5	1.39718309859	0.00281690140845	1.0	1.65840367202
205	5	1.39718309859	0.00281690140845	1.0	1.759002494
206	5	1.39718309859	0.0	nan	1.60125257998
207	7	1.39718309859	0.0030985915493	0.55	1.96236465914
208	7	1.39718309859	0.00093896713615	0.333333333333	1.41521385756
209	5	1.39718309859	0.00140845070423	0.25	1.7956993181
210	6	1.39718309859	0.0037558685446	0.666666666667	1.76469072284
211	5	1.39718309859	0.000469483568075	0.166666666667	1.62904195501
212	6	1.39718309859	0.00422535211268	0.5	2.04528461862
213	8	1.39718309859	0.0	nan	1.69573953506
214	6	1.39718309859	0.0037558685446	0.666666666667	1.57318047354
215	6	1.39718309859	0.00281690140845	1.0	2.08998291359
216	8	1.39718309859	0.000469483568075	0.166666666667	2.04565849337
217	6	1.39718309859	0.0	nan	1.6190559979
218	5	1.39718309859	0.00798122065728	0.566666666667	1.67455417764
219	6	1.39718309859	0.00281690140845	1.0	1.87546971339
220	5	1.39718309859	0.00516431924883	0.366666666667	1.44735754689
221	5	1.39718309859	0.00516431924883	0.458333333333	1.72750658211
222	6	1.39718309859	0.0	nan	1.68361998657
223	6	1.39718309859	0.0	nan	2.09213828191
224	6	1.39718309859	0.00582159624413	0.688888888889	1.71636590937
225	6	1.39718309859	0.00018779342723	0.0666666666667	1.66050543801
226	5	1.39718309859	0.0	nan	1.76634907798
227	6	1.39718309859	0.00206572769953	0.244444444444	2.02574136501
228	6	1.39718309859	0.0018779342723	0.222222222222	1.75193087861
229	5	1.39718309859	0.000469483568075	0.166666666667	1.6259254618
230	7	1.39718309859	0.0	nan	1.54960856303
231	5	1.39718309859	0.00093896713615	0.166666666667	1.58261939051
232	6	1.39718309859	0.00169014084507	0.2	1.67354001198
233	7	1.39718309859	0.0	nan	1.58187194979
234	6	1.39718309859	0.00140845070423	0.25	1.6360829407
235	6	1.39718309859	0.00018779342723	0.0666666666667	1.71564172737
236	6	1.39718309859	0.000469483568075	0.166666666667	1.67475809823
237	5	1.39718309859	0.00281690140845	0.25	1.48235799193
238	5	1.39718309859	0.00075117370892	0.133333333333	1.6114594218
239	8	1.39718309859	0.0	nan	1.41291837432
240	6	1.39718309859	0.00093896713615	0.333333333333	1.78515691027
241	6	1.39718309859	0.000469483568075	0.166666666667	1.90964749721
242	6	1.39718309859	0.0	nan	2.1057125048
243	5	1.39718309859	0.0056338028169	0.5	2.33086391527
244	5	1.39718309859	0.000281690140845	0.1	1.83302707553
245	5	1.39718309859	0.00657276995305	0.777777777778	1.67263401246
246	6	1.39718309859	0.00281690140845	1.0	1.73790131437
247	5	1.39718309859	0.0	nan	1.77114845353
248	6	1.39718309859	0.0030985915493	0.55	1.65216789972
249	6	1.39718309859	0.00093896713615	0.333333333333	2.01260979115
250	5	1.39718309859	0.00281690140845	1.0	1.6526674804
251	5	1.39718309859	0.00093896713615	0.333333333333	1.84950049261
252	5	1.39718309859	0.00140845070423	0.25	1.71560679329
253	6	1.39718309859	0.00356807511737	0.422222222222	1.60516244297
254	6	1.39718309859	0.00281690140845	0.25	1.86288360232
255	6	1.39718309859	0.0	nan	1.59411277815
256	5	1.39718309859	0.00093896713615	0.333333333333	1.81922002285
257	6	1.39718309859	0.0	nan	1.91907695884
258	6	1.39718309859	0.000281690140845	0.1	1.58742006989
259	6	1.39718309859	0.0	nan	1.5572957304
260	6	1.39718309859	0.0018779342723	0.333333333333	2.44389188331
261	5	1.39718309859	0.00093896713615	0.333333333333	1.69775024259
262	6	1.39718309859	0.00093896713615	0.333333333333	1.65457359247
263	7	1.39718309859	0.0	nan	1.62939809696
264	6	1.39718309859	0.000469483568075	0.0833333333333	1.60956601276
265	6	1.39718309859	0.00093896713615	0.333333333333	1.62486716954
266	6	1.39718309859	0.0037558685446	0.666666666667	1.75882569662
267	7	1.39718309859	0.00328638497653	0.583333333333	1.5386707417
268	6	1.39718309859	0.000469483568075	0.166666666667	1.39638519158
269	7	1.39718309859	0.000281690140845	0.1	2.00894300094
270	7	1.39718309859	0.0018779342723	0.222222222222	1.62006429687
271	6	1.39718309859	0.0	nan	1.7232336521
272	6	1.39718309859	0.0	nan	1.85788519292
273	5	1.39718309859	0.0	nan	1.74282598195
274	6	1.39718309859	0.00018779342723	0.0666666666667	1.73512004915
275	5	1.39718309859	0.00093896713615	0.333333333333	1.67009823584
276	6	1.39718309859	0.00093896713615	0.333333333333	1.66096616902
277	6	1.39718309859	0.00403755868545	0.358333333333	1.43940541963
278	6	1.39718309859	0.0	nan	1.62882098408
279	9	1.39718309859	0.0	nan	1.62074507356
280	5	1.39718309859	0.00281690140845	1.0	2.05035201886
281	6	1.39718309859	0.00093896713615	0.333333333333	1.98617929047
282	6	1.39718309859	0.0	nan	1.82303605905
283	6	1.39718309859	0.00610328638498	0.722222222222	1.7457465964
284	7	1.39718309859	0.0	nan	1.87062064367
285	6	1.39718309859	0.0056338028169	1.0	1.77037613642
286	5	1.39718309859	0.000281690140845	0.1	2.0141360883
287	6	1.39718309859	0.00469483568075	0.416666666667	2.01101225103
288	5	1.39718309859	0.0049765258216	0.441666666667	1.7742597468
289	5	1.39718309859	0.00093896713615	0.333333333333	1.64095872077
290	6	1.39718309859	0.000469483568075	0.166666666667	1.76082357493
291	6	1.39718309859	0.00234741784038	0.277777777778	1.52781211126
292	5	1.39718309859	0.00657276995305	0.777777777778	1.83129579328
293	6	1.39718309859	0.00262910798122	0.233333333333	1.67271108558
294	5	1.39718309859	0.0	nan	1.7623587366
295	6	1.39718309859	0.0	nan	1.96930435737
296	7	1.39718309859	0.0018779342723	0.333333333333	1.58877825525
297	6	1.39718309859	0.0	nan	1.77832528296
298	6	1.39718309859	0.000281690140845	0.1	1.47884305003
299	6	1.39718309859	0.0	nan	1.59104818142
300	6	1.39718309859	0.000281690140845	0.1	1.6381420959
301	5	1.39718309859	0.0	nan	1.58950660468
302	6	1.39718309859	0.00093896713615	0.166666666667	1.56173265615
303	5	1.39718309859	0.0	nan	1.8428106052
304	5	1.39718309859	0.00093896713615	0.166666666667	1.58719881009
305	6	1.39718309859	0.00403755868545	0.477777777778	1.56041630729
306	6	1.39718309859	0.000469483568075	0.166666666667	1.73856243557
307	6	1.39718309859	0.00112676056338	0.2	1.76690076372
308	6	1.39718309859	0.00169014084507	0.2	2.00124587928
309	6	1.39718309859	0.0018779342723	0.333333333333	1.7048285523
310	5	1.39718309859	0.00328638497653	0.583333333333	1.74454287589
311	7	1.39718309859	0.00075117370892	0.133333333333	1.61531049323
312	7	1.39718309859	0.000603621730382	0.107142857143	1.98790160383
313	7	1.39718309859	0.0	nan	1.5378651363
314	6	1.39718309859	0.00093896713615	0.333333333333	1.63434878971
315	6	1.39718309859	0.00140845070423	0.25	1.54182492898
316	7	1.39718309859	0.0	nan	1.82376585592
317	5	1.39718309859	0.00281690140845	1.0	1.73541539912
318	6	1.39718309859	0.0056338028169	1.0	1.69237954999
319	6	1.39718309859	0.0037558685446	0.666666666667	1.74685128285
320	7	1.39718309859	0.00469483568075	0.555555555556	1.69592547709
321	6	1.39718309859	0.00093896713615	0.333333333333	1.80519434892
322	5	1.39718309859	0.0	nan	1.66931068091
323	5	1.39718309859	0.0030985915493	0.55	1.71603365044
324	5	1.39718309859	0.0	nan	1.60004095246
325	5	1.39718309859	0.0	nan	1.84793705265
326	5	1.39718309859	0.00093896713615	0.333333333333	1.65552230018
327	6	1.39718309859	0.00093896713615	0.333333333333	1.75481300309
328	7	1.39718309859	0.00610328638498	0.722222222222	1.56089554725
329	5	1.39718309859	0.0	nan	1.63622147084
330	6	1.39718309859	0.0018779342723	0.333333333333	2.18372673099
331	5	1.39718309859	0.000281690140845	0.1	2.12367922699
332	6	1.39718309859	0.000281690140845	0.1	1.73508942866
333	6	1.39718309859	0.0	nan	1.83278673359
334	6	1.39718309859	0.00093896713615	0.333333333333	1.96714138231
335	6	1.39718309859	0.0	nan	1.56147868355
336	7	1.39718309859	0.00107310529846	0.190476190476	1.68866213884
337	5	1.39718309859	0.0	nan	1.61788910124
338	6	1.39718309859	0.0037558685446	0.666666666667	1.55597462401
339	6	1.39718309859	0.0	nan	1.75276259396
340	6	1.39718309859	0.00422535211268	0.5	1.81251072299
341	6	1.39718309859	0.0056338028169	1.0	1.96340558905
342	6	1.39718309859	0.0	nan	1.76004203447
343	5	1.39718309859	0.00516431924883	0.458333333333	1.76342490016
344	7	1.39718309859	0.0	nan	1.77347437221
345	6	1.39718309859	0.00093896713615	0.333333333333	1.60311557148
346	7	1.39718309859	0.00093896713615	0.333333333333	1.80321075676
347	6	1.39718309859	0.0	nan	1.5818880568
348	5	1.39718309859	0.0	nan	1.8632607497
349	6	1.39718309859	0.0	nan	1.74175229532
350	5	1.39718309859	0.000281690140845	0.1	1.73666049181
351	6	1.39718309859	0.0018779342723	0.333333333333	1.95000519827
352	5	1.39718309859	0.00093896713615	0.333333333333	1.79049621879
353	7	1.39718309859	0.00093896713615	0.333333333333	1.6369695161
354	6	1.39718309859	0.00281690140845	1.0	1.852876258
355	6	1.39718309859	0.00093896713615	0.333333333333	1.41990845119
356	6	1.39718309859	0.00281690140845	1.0	1.51159541733
357	7	1.39718309859	0.0018779342723	0.333333333333	1.58572838519
358	6	1.39718309859	0.0	nan	1.59999276238
359	7	1.39718309859	0.0	nan	1.65995246583
360	6	1.39718309859	0.00140845070423	0.25	1.45620222831
361	6	1.39718309859	0.001220657277	0.216666666667	1.75760111179
362	5	1.39718309859	0.00281690140845	1.0	2.15485971377
363	6	1.39718309859	0.00422535211268	0.375	1.62691913974
364	6	1.39718309859	0.00140845070423	0.25	1.53952981214
365	6	1.39718309859	0.00018779342723	0.0666666666667	1.62764842596
366	5	1.39718309859	0.000281690140845	0.1	1.80235188723
367	6	1.39718309859	0.0	nan	1.97328933195
368	6	1.39718309859	0.0	nan	1.60102046309
369	6	1.39718309859	0.000469483568075	0.166666666667	1.81663231377
370	7	1.39718309859	0.0018779342723	0.333333333333	1.64079503436
371	5	1.39718309859	0.0	nan	1.97012776534
372	6	1.39718309859	0.00281690140845	1.0	1.67657150442
373	5	1.39718309859	0.00234741784038	0.277777777778	1.78754020876
374	6	1.39718309859	0.0018779342723	0.333333333333	2.08354599093
375	6	1.39718309859	0.00328638497653	0.583333333333	1.55379224541
376	6	1.39718309859	0.00300469483568	0.533333333333	1.56845650381
377	5	1.39718309859	0.0	nan	1.64852454915
378	6	1.39718309859	0.0030985915493	0.22	1.57122064542
379	5	1.39718309859	0.000469483568075	0.166666666667	1.88463204606
380	6	1.39718309859	0.00150234741784	0.177777777778	1.56236499069
381	5	1.39718309859	0.00093896713615	0.333333333333	1.80393762099
382	7	1.39718309859	0.00140845070423	0.25	1.6280515031
383	6	1.39718309859	0.00018779342723	0.0666666666667	1.72561182148
384	5	1.39718309859	0.00328638497653	0.583333333333	1.92364176325
385	7	1.39718309859	0.000281690140845	0.1	2.20068421064
386	5	1.39718309859	0.00093896713615	0.333333333333	1.83431613898
387	8	1.39718309859	0.00160295103957	0.11380952381	1.60231654102
388	5	1.39718309859	0.0	nan	1.65641882484
389	6	1.39718309859	0.000469483568075	0.166666666667	1.91239462292
390	5	1.39718309859	0.00140845070423	0.25	1.51001638533
391	6	1.39718309859	0.0	nan	1.69552701169
392	6	1.39718309859	0.0	nan	1.77958245961
393	7	1.39718309859	0.00093896713615	0.333333333333	1.62020647021
394	6	1.39718309859	0.00140845070423	0.25	1.57069172874
395	6	1.39718309859	0.00215962441315	0.255555555556	2.03037074479
396	5	1.39718309859	0.0	nan	1.80072852843
397	6	1.39718309859	0.00112676056338	0.2	1.65234815781
398	6	1.39718309859	0.0030985915493	0.55	1.95044580662
399	5	1.39718309859	0.00328638497653	0.583333333333	1.58887124597
400	5	1.39718309859	0.00093896713615	0.166666666667	1.58645764436
401	5	1.39718309859	0.00281690140845	1.0	2.03343780975
402	5	1.39718309859	0.00281690140845	1.0	1.66884765951
403	6	1.39718309859	0.001220657277	0.216666666667	1.63992894807
404	6	1.39718309859	0.0	nan	1.79990713848
405	6	1.39718309859	0.00112676056338	0.133333333333	1.5511695621
406	6	1.39718309859	0.00093896713615	0.333333333333	1.51661491576
407	6	1.39718309859	0.0	nan	1.6006379695
408	5	1.39718309859	0.0	nan	1.65057354826
409	6	1.39718309859	0.0	nan	2.0250321515
410	6	1.39718309859	0.000469483568075	0.0833333333333	1.58884351999
411	7	1.39718309859	0.00281690140845	1.0	1.64801015777
412	6	1.39718309859	0.00093896713615	0.333333333333	1.77850599152
413	6	1.39718309859	0.0	nan	1.56963925531
414	6	1.39718309859	0.0030985915493	0.55	1.74035471974
415	6	1.39718309859	0.0	nan	1.85664367302
416	5	1.39718309859	0.00093896713615	0.333333333333	1.63814239899
417	7	1.39718309859	0.0	nan	1.63824139054
418	6	1.39718309859	0.00281690140845	1.0	1.89651859692
419	6	1.39718309859	0.000469483568075	0.166666666667	1.82892664697
420	6	1.39718309859	0.00169014084507	0.2	1.6584280267
421	6	1.39718309859	0.00469483568075	0.555555555556	1.59534419083
422	5	1.39718309859	0.00093896713615	0.333333333333	1.53351724366
423	6	1.39718309859	0.00291079812207	0.206666666667	1.53865049009
424	7	1.39718309859	0.00093896713615	0.333333333333	1.70199173328
425	7	1.39718309859	0.0	nan	1.71999977415
426	7	1.39718309859	0.00403755868545	0.358333333333	1.59251159995
427	6	1.39718309859	0.0	nan	1.80516447517
428	7	1.39718309859	0.00112676056338	0.2	1.66013968409
429	6	1.39718309859	0.0	nan	1.61641182363
430	6	1.39718309859	0.00093896713615	0.333333333333	1.58746283579
431	5	1.39718309859	0.00215962441315	0.255555555556	1.84810119986
432	5	1.39718309859	0.0056338028169	1.0	1.90345490926
433	5	1.39718309859	0.00169014084507	0.2	1.62610160031
434	5	1.39718309859	0.00093896713615	0.166666666667	1.52565143087
435	5	1.39718309859	0.00328638497653	0.291666666667	1.64325354892
436	7	1.39718309859	0.000469483568075	0.166666666667	1.61403993856
437	5	1.39718309859	0.0	nan	1.83707507598
438	6	1.39718309859	0.001220657277	0.216666666667	1.59162847977
439	6	1.39718309859	0.00093896713615	0.333333333333	1.62759792764
440	6	1.39718309859	0.0037558685446	0.666666666667	1.751075192
441	7	1.39718309859	0.000415828303152	0.0738095238095	1.78337068571
442	6	1.39718309859	0.000281690140845	0.1	1.82020055094
443	5	1.39718309859	0.0037558685446	0.666666666667	1.74123330118
444	5	1.39718309859	0.001220657277	0.144444444444	1.5812355399
445	5	1.39718309859	0.0	nan	1.81595060852
446	6	1.39718309859	0.0	nan	1.8379423038
447	5	1.39718309859	0.00093896713615	0.333333333333	1.94937093914
448	5	1.39718309859	0.00281690140845	1.0	1.70113480542
449	6	1.39718309859	0.00018779342723	0.0666666666667	1.65056604889
450	5	1.39718309859	0.00093896713615	0.333333333333	1.56092507696
451	7	1.39718309859	0.0	nan	1.75222117606
452	7	1.39718309859	0.0	nan	1.64653572168
453	6	1.39718309859	0.000469483568075	0.0833333333333	1.61180420886
454	7	1.39718309859	0.000134138162307	0.047619047619	1.72444765423
455	7	1.39718309859	0.00469483568075	0.555555555556	1.58279366811
456	7	1.39718309859	0.00281690140845	0.333333333333	1.64224715274
457	5	1.39718309859	0.0	nan	1.8831784535
458	5	1.39718309859	0.00075117370892	0.133333333333	1.77678630447
459	5	1.39718309859	0.0	nan	1.49432497926
460	7	1.39718309859	0.0037558685446	0.666666666667	1.8074491785
461	6	1.39718309859	0.000469483568075	0.166666666667	1.47152809637
462	5	1.39718309859	0.0	nan	1.75967855169
463	7	1.39718309859	0.0	nan	1.57081444301
464	6	1.39718309859	0.00469483568075	0.555555555556	1.6842372134
