Covariance	Iteration	z_score
0.5	350	-0.0350917944621
0.5	351	-0.999215294858
0.5	352	0.18604065552
0.5	353	0.627464285543
0.5	354	-0.676637790541
0.5	355	-0.378174900723
0.5	356	-1.02155086715
0.5	357	1.28238984712
0.5	358	-2.49629624692
0.5	359	-1.75748654275
0.5	360	1.55274076298
0.5	361	-0.588069913557
0.5	362	1.68232339902
0.5	363	1.11246064346
0.5	364	-0.787307995902
0.5	365	0.323395473083
0.5	366	0.191630005571
0.5	367	-0.0656126972384
0.5	368	0.189671808111
0.5	369	1.57817448768
0.5	370	2.20452832623
0.5	371	0.0141728462387
0.5	372	-1.46203999788
0.5	373	-0.190243742288
0.5	374	1.03017522994
0.5	375	-1.312048057
0.5	376	-1.3110439899
0.5	377	0.578498979336
0.5	378	0.688281460466
0.5	379	0.317796660853
0.5	380	0.109387556344
0.5	381	1.77707453052
0.5	382	0.192029751065
0.5	383	0.297114807315
0.5	384	-0.543976404799
0.5	385	0.0704779183642
0.5	386	1.2759767757
0.5	387	0.715522978451
0.5	388	-1.62813654131
0.5	389	2.05825108287
0.5	390	1.19216737238
0.5	391	2.43580277378
0.5	392	-0.423194377898
0.5	393	0.691797028305
0.5	394	-0.586443579515
0.5	395	0.623478555803
0.5	396	0.0634272309611
0.5	397	0.0215561651657
0.5	398	-0.442891483014
0.5	399	-1.4194203827
0.5	400	-1.02155579422
0.5	401	-0.245661417727
0.5	402	-0.986902379506
0.5	403	0.647139931378
0.5	404	0.198251978101
0.5	405	0.45647592634
0.5	406	-0.647511731096
0.5	407	-2.91682098835
0.5	408	-2.1259945159
0.5	409	3.08354305521
0.5	410	-0.470228173584
0.5	411	-0.139337720464
0.5	412	1.21984766831
0.5	413	-1.56013875553
0.5	414	0.452933426309
0.5	415	-0.437585097224
0.5	416	0.783127065976
0.5	417	-0.549018629012
0.5	418	0.924269390988
0.5	419	-1.65867552268
0.5	420	1.31763003623
0.5	421	-1.95490548952
0.5	422	0.878606504034
0.5	423	0.722343726806
0.5	424	1.19780994711
0.5	425	0.209221937642
0.5	426	2.24721023387
0.5	427	-1.43185848768
0.5	428	-0.278019851845
0.5	429	-1.20950895841
0.5	430	-1.72038043625
0.5	431	0.495696365119
0.5	432	-0.783602677387
0.5	433	-0.701211717798
0.5	434	-0.433802605518
0.5	435	0.713846097668
0.5	436	2.36616496343
0.5	437	1.51137710171
0.5	438	-0.911455372569
0.5	439	0.736532398818
0.5	440	-0.586313777508
0.5	441	0.605034141746
0.5	442	0.487800153604
0.5	443	-0.287025556557
0.5	444	-0.546903787077
0.5	445	0.265196685981
0.5	446	1.92557927044
0.5	447	0.423639459694
0.5	448	0.160559541636
0.5	449	0.504566630735
0.5	450	-0.729199412128
0.5	451	1.31968563595
0.5	452	-0.923980624914
0.5	453	-0.268139196033
0.5	454	-0.17109481619
0.5	455	1.3264128105
0.5	456	1.34910219608
0.5	457	-0.289787821622
0.5	458	0.17266829355
0.5	459	1.05756802674
0.5	460	-0.277778523941
0.5	461	1.5084811492
0.5	462	-1.65921156882
0.5	463	-0.61661494014
0.5	464	1.13723656229
0.5	465	-1.70537510447
0.5	466	-2.03981778883
0.5	467	-0.37573425892
0.5	468	-0.0329499973378
0.5	469	-0.149422819888
0.5	470	-1.13255158078
0.5	471	-0.275771903729
0.5	472	1.38569687293
0.5	473	-1.95638005854
0.5	474	0.436359688424
0.5	475	0.23422269766
0.5	476	-0.835921833373
0.5	477	-0.969135563609
0.5	478	1.46580591652
0.5	479	-0.165183820064
0.5	480	1.14900729097
0.5	481	-1.3172079285
0.5	482	0.35116523
0.5	483	0.747133669094
0.5	484	1.53707494546
0.5	485	1.17186712481
0.5	486	-1.473471681
0.5	487	-0.236359179432
0.5	488	-1.18321848691
0.5	489	0.880917189591
0.5	490	1.04433213334
0.5	491	-1.38039868319
0.5	492	-0.686177778822
0.5	493	1.17169826352
0.5	494	1.06137944573
0.5	495	-1.80260189113
0.5	496	0.598769340483
0.5	497	0.120760833216
0.5	498	1.01129917622
0.5	499	0.448245119024
0.5	500	1.10205538458
0.5	501	1.29694814238
0.5	502	1.00379370934
0.5	503	0.696986661551
0.5	504	0.0692756880315
0.5	505	0.648635995619
0.5	506	1.46551627662
0.5	507	-0.34734912315
0.5	508	0.464164944215
0.5	509	-1.01369136438
0.5	510	1.34343768551
0.5	511	0.0886189177135
0.5	512	1.90866697119
0.5	513	0.986063771045
0.5	514	2.49716939001
0.5	515	0.0308251075229
0.5	516	-0.523454256153
0.5	517	-0.615386680002
0.5	518	0.36808720946
0.5	519	2.07121880907
0.5	520	-0.199557070214
0.5	521	1.93957013658
0.5	522	0.632387381008
0.5	523	-1.11022285818
0.5	524	3.30715248992
0.5	525	0.553585325281
0.5	526	1.24296209083
0.5	527	2.29499514577
0.5	528	-1.32962319664
0.5	529	-0.421261151316
0.5	530	0.231913771392
0.5	531	0.0882169579293
0.5	532	1.15005521278
0.5	533	0.857153926741
0.5	534	1.23399884248
0.5	535	-1.2900087873
0.5	536	0.0401913155891
0.5	537	0.252859521945
0.5	538	1.37252512379
0.5	539	0.98905215525
0.5	540	0.40383926275
0.5	541	0.686324912872
0.5	542	0.396151695496
0.5	543	1.21516676365
0.5	544	0.857413100732
0.5	545	0.520663690748
0.5	546	0.486107518499
0.5	547	-0.36992877818
0.5	548	2.09286257702
0.5	549	-0.373246437864
0.5	550	1.35264766231
0.5	551	0.176791382791
0.5	552	0.354674791776
0.5	553	1.40557072367
0.5	554	1.38875792612
0.5	555	-1.87091458678
0.5	556	-0.103418440109
0.5	557	1.06546131817
0.5	558	-0.291654952646
0.5	559	0.663474955216
0.5	560	1.12212560966
0.5	561	2.16003188745
0.5	562	-1.16327827793
0.5	563	-0.467037677129
0.5	564	0.151053281619
0.5	565	0.277204544663
0.5	566	1.4113068259
0.5	567	0.177657899342
0.5	568	2.17211590615
0.5	569	1.59975729042
0.5	570	0.971561649902
0.5	571	1.36370258683
0.5	572	0.956262561952
0.5	573	-0.356400570473
0.5	574	2.3284747662
0.5	575	1.66610166422
0.5	576	-1.01611140618
0.5	577	-0.0314483615697
0.5	578	-1.33235471044
0.5	579	1.2157062904
0.5	580	1.45510320347
0.5	581	0.713125782464
0.5	582	0.543454576017
0.5	583	0.33948761737
0.5	584	0.75648036449
0.5	585	0.98278892239
0.5	586	1.49718604896
0.5	587	1.25667968482
0.5	588	2.88221333266
0.5	589	-0.562491031058
0.5	590	0.779917388326
0.5	591	-1.34044931357
0.5	592	-1.84724046077
0.5	593	0.879207572654
0.5	594	-0.649119626248
0.5	595	-0.566279449992
0.5	596	0.0727180403197
0.5	597	-0.341313562692
0.5	598	0.92660522178
0.5	599	0.286796354013
0.5	600	0.445044637287
0.5	601	1.5979670815
0.5	602	-0.713781495412
0.5	603	-0.386948931579
0.5	604	-1.42475714861
0.5	605	2.17226530449
0.5	606	0.844207722516
0.5	607	1.76544632838
0.5	608	-0.375647644012
0.5	609	0.113460657088
0.5	610	1.0463499961
0.5	611	0.691512154494
0.5	612	-0.0997256004033
0.5	613	0.831905988989
0.5	614	0.9937191667
0.5	615	-1.06194844222
0.5	616	1.21759045894
0.5	617	-0.687853157248
0.5	618	-1.20048637952
0.5	619	2.05307888569
0.5	620	0.39645954011
0.5	621	-0.558140840312
0.5	622	-1.40021703157
0.5	623	1.4346226372
0.5	624	0.935882575761
0.5	625	2.38485945341
0.5	626	0.191380481367
0.5	627	1.79569959828
0.5	628	1.16747469901
0.5	629	0.491317422811
0.5	630	0.421635524231
0.5	631	-1.89918004306
0.5	632	-0.963302507311
0.5	633	0.337502836542
0.5	634	1.91617934801
0.5	635	-1.77833161363
0.5	636	-1.00188445922
0.5	637	2.36675924817
0.5	638	-1.30376799288
0.5	639	0.654941700924
0.5	640	2.25957903215
0.5	641	0.962008019688
0.5	642	0.697304492539
0.5	643	0.187653395726
0.5	644	1.16489391392
0.5	645	-0.684071870938
0.5	646	0.224603701535
0.5	647	0.961428979718
0.5	648	1.96448806243
0.5	649	-1.08569014649
0.5	650	0.591563434575
0.5	651	-0.468355187607
0.5	652	0.826867190159
0.5	653	-0.139065681758
0.5	654	0.527604507528
0.5	655	1.6335014393
0.5	656	-0.738399631945
0.5	657	1.99737910049
0.5	658	0.573794586456
0.5	659	1.44773171545
0.5	660	-0.454267490141
0.5	661	1.35806018489
0.5	662	-0.448954551116
0.5	663	-0.749593948801
0.5	664	0.901016761161
0.5	665	0.67306585455
0.5	666	1.01300808978
0.5	667	1.66566104753
0.5	668	-1.08409997431
0.5	669	0.168218310002
0.5	670	2.64074244303
0.5	671	1.3885427006
0.5	672	1.31597219138
0.5	673	1.81734294047
0.5	674	-1.11792921033
0.5	675	0.254157238959
0.5	676	-1.0167896151
0.5	677	-1.74139838304
0.5	678	0.00860741208701
0.5	679	0.310464640771
0.5	680	0.0778583193085
0.5	681	-0.51626290243
0.5	682	1.66387564272
0.5	683	-2.05064387047
0.5	684	-0.380449445837
0.5	685	-1.67780619159
0.5	686	0.348444751932
0.5	687	-2.26373894
0.5	688	-1.30085660625
0.5	689	0.672176338554
0.5	690	-1.98391306271
0.5	691	-1.28295170068
0.5	692	-0.00238894840084
0.5	693	0.31744459278
0.5	694	0.711401462042
0.5	695	0.605652162135
0.5	696	1.9637117124
0.5	697	0.320112841425
0.5	698	0.874215961134
0.5	699	-0.920355826247
0.5	700	1.06569419152
0.5	701	0.580513289148
0.5	702	0.837146084118
0.5	703	-0.0551359511357
0.5	704	-0.127706717116
0.5	705	-0.517439215397
0.5	706	-2.34468716331
0.5	707	0.685776985543
0.5	708	-0.637768232487
0.5	709	1.65236880068
0.5	710	-0.160007462412
0.5	711	-0.728376005483
0.5	712	1.40443752636
0.5	713	0.912530441825
0.5	714	2.50003343498
0.5	715	2.53524964669
0.5	716	-0.568889900977
0.5	717	0.888966049946
0.5	718	0.754697677856
0.5	719	-1.04785023361
0.5	720	0.405478362696
0.5	721	1.19781372681
0.5	722	-0.652424017766
0.5	723	-0.724267151028
0.5	724	-0.0359338894606
0.5	725	-0.448194913025
0.5	726	0.236563894856
0.5	727	-0.909561193938
0.5	728	0.317124936082
0.5	729	-1.40934777743
0.5	730	-1.16279477192
0.5	731	-1.19739073551
0.5	732	0.696900753128
0.5	733	-0.716987967145
0.5	734	1.09365301905
0.5	735	1.96015686842
0.5	736	1.4395281397
0.5	737	-2.47919755877
0.5	738	1.56213484826
0.5	739	-0.154869834803
0.5	740	-0.875123622887
0.5	741	2.24435329467
0.5	742	-2.35644480772
0.5	743	-0.927556253487
0.5	744	0.839971466256
0.5	745	-1.34456213589
0.5	746	0.205844671219
0.5	747	-1.25829900645
0.5	748	-0.989027033355
0.5	749	-0.0635504040756
0.5	750	0.907892992176
0.5	751	2.42172865563
0.5	752	1.86500710741
0.5	753	1.44879930318
0.5	754	0.536077518589
0.5	755	0.74146346985
0.5	756	0.830333832396
0.5	757	0.760212450979
0.5	758	-0.0701882404793
0.5	759	0.423770143822
0.5	760	-0.907227174883
0.5	761	-1.14358344405
0.5	762	1.06054474683
0.5	763	3.82340616024
0.5	764	-0.663338747553
0.5	765	0.818143109565
0.5	766	1.19220063943
0.5	767	-0.406225504699
0.5	768	-0.44211967074
0.5	769	-0.0370493789715
0.5	770	-0.495782293199
0.5	771	-0.962638981497
0.5	772	0.50465133729
0.5	773	0.594746849376
0.5	774	0.304323404097
0.5	775	0.364952618308
0.5	776	0.756329708436
0.5	777	1.31289796166
0.5	778	-0.687953019168
0.5	779	-0.866271175424
0.5	780	1.22383094696
0.5	781	0.542641727401
0.5	782	-0.717677545596
0.5	783	2.26990608967
0.5	784	-0.193131410828
0.5	785	0.263194713814
0.5	786	0.240830797345
0.5	787	0.758744613128
0.5	788	0.376111790982
0.5	789	-1.40637308383
0.5	790	-0.16826489556
0.5	791	-0.643488889353
0.5	792	0.671347169083
0.5	793	-0.893796028768
0.5	794	0.187830721842
0.5	795	-0.625563977395
0.5	796	-0.250118571437
0.5	797	1.57201380095
0.5	798	-0.599308914827
0.5	799	1.04092653489
0.5	800	-1.23786803916
0.5	801	-0.76945955866
0.5	802	-0.910404427582
0.5	803	-1.04779937804
0.5	804	1.31988071252
0.5	805	-0.504556511274
0.5	806	3.41150203274
0.5	807	0.449298285839
0.5	808	1.15388191649
0.5	809	-0.460808985274
0.5	810	0.515901806427
0.5	811	0.674020558032
0.5	812	-0.181654553093
0.5	813	0.301726717862
0.5	814	0.0421646927852
0.5	815	0.678349826241
0.5	816	0.813334039316
0.5	817	1.30333020516
0.5	818	1.26636722725
0.5	819	-0.781466353262
0.5	820	0.511122799428
0.5	821	-0.599698037774
0.5	822	1.65165777912
0.5	823	1.53906443308
0.5	824	-0.108381981524
0.5	825	0.31439301833
0.5	826	2.81919503637
0.5	827	-1.29703932002
0.5	828	0.866158495993
0.5	829	1.24176285177
0.5	830	0.414918611125
0.5	831	-1.19571722701
0.5	832	-2.84909405316
0.5	833	0.66055798855
0.5	834	0.362105634545
0.5	835	-0.290346262382
0.5	836	-0.0223603218909
0.5	837	0.488324344791
0.5	838	0.755040715336
0.5	839	-0.194063801449
0.5	840	-1.00811465377
0.5	841	1.18764546532
0.5	842	-0.619474396602
0.5	843	0.982944067892
0.5	844	0.994796253072
0.5	845	-0.491825766377
0.5	846	0.200150691732
0.5	847	1.26766200964
0.5	848	-0.298667112781
0.5	849	-0.716190140179
0.5	850	-1.13818595434
0.5	851	0.835483889425
0.5	852	-1.19471159204
0.5	853	0.12701236643
0.5	854	0.253158981254
0.5	855	1.89820678896
0.5	856	1.55860041253
0.5	857	0.769922573694
0.5	858	-0.788727548219
0.5	859	-1.97351721376
0.5	860	-1.44477118743
0.5	861	0.90821539071
0.5	862	0.228677026244
0.5	863	-1.16881511082
0.5	864	-0.134222941848
0.5	865	2.32231077533
0.5	866	-0.208045172463
0.5	867	1.19668269451
0.5	868	1.39454296734
0.5	869	0.0422714450704
0.5	870	-0.902807445512
0.5	871	1.14688781548
0.5	872	1.08285376854
0.5	873	1.44079095747
0.5	874	0.652067111783
0.5	875	1.02620276696
0.5	876	-0.557134253127
0.5	877	0.0901996986393
0.5	878	1.67025090849
0.5	879	1.25719398261
0.5	880	0.800428430983
0.5	881	1.93577552727
0.5	882	-0.586970706465
0.5	883	-0.620615201491
0.5	884	1.48970416942
0.5	885	-1.02925237065
0.5	886	-0.739744652317
0.5	887	-1.47510114863
0.5	888	-1.87032832573
0.5	889	-1.35987727998
0.5	890	-0.207363155441
0.5	891	0.581160806548
0.5	892	-0.580051905651
0.5	893	-0.371574716469
0.5	894	0.605650823458
0.5	895	0.473323797324
0.5	896	0.985753752241
0.5	897	0.250134917179
0.5	898	0.236513644599
0.5	899	0.691013150304
0.5	900	-1.26524642091
0.5	901	0.0883531986581
0.5	902	-0.723954352675
0.5	903	0.795683583357
0.5	904	2.76468497805
0.5	905	-1.20186059269
0.5	906	1.25422818975
0.5	907	1.62117482092
0.5	908	-2.31590844413
0.5	909	-0.893945696101
0.5	910	-0.347621655228
0.5	911	-0.424158845526
0.5	912	0.777835735942
0.5	913	-0.947355248484
0.5	914	2.40975160653
0.5	915	-0.611694792883
0.5	916	-1.28318464661
0.5	917	0.949552476363
0.5	918	-1.87740329129
0.5	919	0.196947520857
0.5	920	-1.12772096957
0.5	921	-1.4101902606
0.5	922	1.50108984772
0.5	923	-1.34370478949
0.5	924	-0.048780569357
0.5	925	-0.86113806393
0.5	926	-1.18505006902
0.5	927	-0.0240768465094
0.5	928	1.09360936643
0.5	929	0.316722052295
0.5	930	0.442619998626
0.5	931	-1.16377002492
0.5	932	-1.84362828121
0.5	933	0.155447877724
0.5	934	0.689176392161
0.5	935	0.514444009893
0.5	936	-0.160388085035
0.5	937	-0.246740840763
0.5	938	0.614701826194
0.5	939	0.1346034755
0.5	940	-0.186134325228
0.5	941	-0.0420833654624
0.5	942	-1.17500490362
0.5	943	0.438028711894
0.5	944	0.636729578993
0.5	945	1.51838635296
0.5	946	0.270456676999
0.5	947	0.722594054632
0.5	948	-0.271808360183
0.5	949	0.273934122228
0.5	950	0.175438886826
0.5	951	0.107949895162
0.5	952	-0.149966958659
0.5	953	-1.5229743635
0.5	954	-0.972377685441
0.5	955	-1.14861402092
0.5	956	-0.574457393537
0.5	957	0.395078828384
0.5	958	1.93476210695
0.5	959	0.23462353326
0.5	960	1.91935579682
0.5	961	0.402337406978
0.5	962	0.0902052842551
0.5	963	0.855246097116
0.5	964	0.733083411087
0.5	965	0.703488659137
0.5	966	0.217265040907
0.5	967	-0.0945017091487
0.5	968	-0.151389805622
0.5	969	0.919231150357
0.5	970	-0.442740558531
0.5	971	1.49365487043
0.5	972	1.23537340122
0.5	973	1.20927370769
0.5	974	2.61904204032
0.5	975	0.385611699715
0.5	976	0.283041302248
0.5	977	-1.72120503956
0.5	978	1.26541717735
0.5	979	0.381837668096
0.5	980	-0.0407084037953
0.5	981	0.93539929585
0.5	982	-0.187330094616
0.5	983	0.20443079426
0.5	984	-2.02437332093
0.5	985	-1.03272576281
0.5	986	-2.09991677974
0.5	987	1.36191183775
0.5	988	-0.367979268924
0.5	989	-0.893662199575
0.5	990	0.805648627665
0.5	991	0.842787773831
0.5	992	0.701695532325
0.5	993	0.542317041853
0.5	994	-1.02465822577
0.5	995	0.53721616162
0.5	996	-1.4387048537
0.5	997	-1.17675579406
0.5	998	0.857082721378
0.5	999	0.0152876606931
0	0	-1.03160626982
0	1	0.933075423815
0	2	1.30171191319
0	3	-0.158634869641
0	4	-0.409380857977
0	5	0.353603550244
0	6	-2.16046933104
0	7	0.885478279159
0	8	0.561920335174
0	9	-1.34401560259
0	10	0.842679891437
0	11	-2.39099547321
0	12	2.08715860562
0	13	-0.537004212543
0	14	0.481474974553
0	15	0.729060225091
0	16	-0.864405987386
0	17	-0.859007314144
0	18	-0.268604664244
0	19	0.791801574623
0	20	0.682487976009
0	21	-0.362499836384
0	22	-0.21914268084
0	23	0.904746419203
0	24	-2.41030089243
0	25	-0.334736789905
0	26	0.951867385077
0	27	-0.882304838412
0	28	1.82008632595
0	29	0.583262734371
0	30	-1.44412356778
0	31	-0.711624263095
0	32	-0.854969038585
0	33	-0.520409424721
0	34	-0.0125681309883
0	35	-0.808215839555
0	36	-0.724211340203
0	37	0.266525920587
0	38	1.53885440904
0	39	-2.47766004728
0	40	-0.216654185696
0	41	0.581300288785
